Timestamp,Temperature_C,Temperature_Max_C,Temperature_Min_C,Humidity_Percent,Solar_Irradiance_W_m2,Clear_Sky_Irradiance_W_m2,Rainfall_mm,Wind_Speed_m_s,Clear_Sky_Index,Soil_Moisture_Percent,Groundwater_Depth_m,Power_Output_W
2024-01-01 17:00:00,20.6,21.2,19.1,59.8,102.9,93.2,0.0,1.7,1.104,34.9,8.5,514.9
2024-01-01 18:00:00,22.9,23.7,21.2,54.6,0.0,0.0,0.0,1.8,0.0,34.9,8.5,0.0
2024-01-01 19:00:00,24.8,26.1,24.4,51.6,0.0,0.0,0.0,3.3,0.0,34.9,8.5,0.0
2024-01-01 20:00:00,24.2,24.8,23.8,48.6,0.0,0.0,0.0,1.3,0.0,34.9,8.5,0.0
2024-01-01 21:00:00,27.1,28.5,25.7,41.6,15.9,0.0,0.0,2.5,0.0,34.9,8.5,78.7
2024-01-01 22:00:00,25.4,26.7,24.0,32.8,7.7,0.0,0.0,5.6,0.0,34.9,8.5,38.6
2024-01-01 23:00:00,29.1,29.7,27.9,35.3,0.0,0.0,0.0,2.1,0.0,34.8,8.5,0.0
2024-01-02 00:00:00,29.0,30.1,27.9,37.5,0.0,0.0,0.0,2.7,0.0,34.8,8.5,0.0
2024-01-02 01:00:00,32.3,32.4,30.4,34.7,0.0,0.0,0.0,1.2,0.0,34.8,8.5,0.0
2024-01-02 02:00:00,31.3,31.8,29.3,34.3,26.5,0.0,0.0,2.8,0.0,34.8,8.5,129.2
2024-01-02 03:00:00,30.9,31.8,29.9,38.8,0.0,0.0,0.0,4.0,0.0,34.8,8.5,0.0
2024-01-02 04:00:00,29.3,31.0,28.0,25.8,21.6,0.0,0.0,1.4,0.0,34.8,8.5,106.3
2024-01-02 05:00:00,28.4,30.3,27.7,34.7,0.0,0.0,0.0,4.2,0.0,34.8,8.5,0.0
2024-01-02 06:00:00,27.9,29.3,26.7,34.4,0.0,0.0,0.0,3.2,0.0,34.8,8.5,0.0
2024-01-02 07:00:00,26.6,27.3,24.7,44.0,0.0,12.7,0.0,1.5,0.0,34.8,8.5,0.0
2024-01-02 08:00:00,24.2,26.0,23.4,50.5,179.5,167.6,0.0,2.5,1.071,34.8,8.5,898.1
2024-01-02 09:00:00,22.5,24.1,21.0,45.8,388.2,384.8,0.0,1.5,1.009,34.8,8.5,1942.5
2024-01-02 10:00:00,21.5,23.0,20.2,48.0,573.1,600.1,0.0,2.2,0.955,34.8,8.5,2867.7
2024-01-02 11:00:00,19.6,21.6,18.1,56.6,743.4,765.0,0.0,2.1,0.972,34.8,8.5,3720.2
2024-01-02 12:00:00,18.2,19.2,18.1,56.9,788.0,845.3,0.0,1.7,0.932,34.7,8.5,3943.4
2024-01-02 13:00:00,20.6,20.6,18.7,63.3,790.6,824.8,0.0,2.9,0.959,34.7,8.5,3956.4
2024-01-02 14:00:00,18.8,20.1,17.7,60.1,713.6,707.6,0.0,3.3,1.008,34.7,8.5,3570.8
2024-01-02 15:00:00,18.5,20.5,16.6,64.4,488.7,517.6,0.0,1.1,0.944,34.7,8.5,2445.7
2024-01-02 16:00:00,19.8,21.5,19.7,67.4,269.6,295.0,0.0,4.0,0.914,34.7,8.5,1349.0
2024-01-02 17:00:00,20.1,21.0,19.6,54.2,96.2,93.5,0.0,2.7,1.029,34.7,8.5,481.3
2024-01-02 18:00:00,21.5,22.9,20.3,52.7,1.8,0.0,0.0,2.9,0.0,34.7,8.5,9.0
2024-01-02 19:00:00,21.7,23.5,20.9,47.4,2.5,0.0,0.0,3.4,0.0,34.7,8.5,12.8
2024-01-02 20:00:00,25.5,26.3,23.7,51.8,15.9,0.0,0.0,1.1,0.0,34.7,8.5,79.3
2024-01-02 21:00:00,26.4,27.3,24.4,30.3,0.0,0.0,0.0,3.1,0.0,34.7,8.5,0.0
2024-01-02 22:00:00,24.4,25.1,22.6,37.1,5.5,0.0,0.0,1.7,0.0,34.7,8.5,27.5
2024-01-02 23:00:00,31.8,32.1,30.9,32.8,0.0,0.0,0.0,2.1,0.0,34.7,8.5,0.0
2024-01-03 00:00:00,28.9,30.7,28.7,26.0,0.0,0.0,0.0,2.7,0.0,34.7,8.5,0.0
2024-01-03 01:00:00,31.6,32.5,30.1,27.4,35.6,0.0,0.0,2.3,0.0,34.7,8.5,173.5
2024-01-03 02:00:00,31.4,32.1,31.3,31.6,0.0,0.0,0.0,2.7,0.0,34.7,8.5,0.0
2024-01-03 03:00:00,28.7,28.9,27.6,27.2,15.8,0.0,0.0,3.0,0.0,34.7,8.5,78.0
2024-01-03 04:00:00,32.0,34.0,30.8,34.7,13.9,0.0,0.0,4.0,0.0,34.7,8.5,67.6
2024-01-03 05:00:00,28.2,28.4,27.2,33.2,0.0,0.0,0.0,2.1,0.0,34.7,8.5,0.0
2024-01-03 06:00:00,27.9,29.2,26.0,37.2,0.0,0.0,0.0,3.1,0.0,34.7,8.5,0.0
2024-01-03 07:00:00,29.1,29.3,27.9,49.2,16.8,12.9,0.0,0.3,1.31,34.7,8.5,82.9
2024-01-03 08:00:00,25.5,27.4,24.8,36.7,152.3,167.9,0.0,2.2,0.907,34.7,8.5,760.8
2024-01-03 09:00:00,22.0,23.7,20.1,52.7,342.5,385.1,0.0,1.7,0.889,34.7,8.5,1713.8
2024-01-03 10:00:00,22.1,22.4,21.7,49.5,584.3,600.2,0.0,2.2,0.974,34.6,8.5,2924.0
2024-01-03 11:00:00,21.1,22.0,20.5,60.8,690.2,765.1,0.0,3.5,0.902,34.6,8.5,3453.9
2024-01-03 12:00:00,19.3,21.2,18.1,66.4,822.8,845.4,0.0,3.1,0.973,34.6,8.5,4117.4
2024-01-03 13:00:00,17.4,17.9,15.9,57.5,768.5,824.9,0.0,2.8,0.932,34.6,8.5,3845.4
2024-01-03 14:00:00,18.6,18.9,18.1,57.6,675.0,707.7,0.0,1.7,0.954,34.6,8.5,3377.9
2024-01-03 15:00:00,20.2,21.3,19.3,64.4,479.7,517.8,0.0,2.1,0.926,34.6,8.5,2400.5
2024-01-03 16:00:00,20.3,22.1,18.9,57.7,292.5,295.3,0.0,3.1,0.99,34.6,8.5,1463.7
2024-01-03 17:00:00,20.6,22.6,19.0,49.9,82.6,93.8,0.0,3.1,0.88,34.6,8.5,413.1
2024-01-03 18:00:00,21.6,23.4,20.9,58.0,0.0,0.0,0.0,1.2,0.0,34.6,8.5,0.0
2024-01-03 19:00:00,24.9,26.7,24.1,44.8,0.0,0.0,0.0,1.4,0.0,34.6,8.5,0.0
2024-01-03 20:00:00,27.3,27.7,26.9,50.6,0.9,0.0,0.0,2.7,0.0,34.6,8.5,4.4
2024-01-03 21:00:00,25.8,26.2,24.1,41.0,0.0,0.0,0.0,1.6,0.0,34.6,8.5,0.0
2024-01-03 22:00:00,27.8,27.9,27.4,36.8,26.3,0.0,0.0,3.2,0.0,34.6,8.5,130.0
2024-01-03 23:00:00,30.6,31.1,29.2,38.0,0.0,0.0,0.0,2.2,0.0,34.6,8.5,0.0
2024-01-04 00:00:00,29.4,30.2,27.6,33.2,9.2,0.0,0.0,2.8,0.0,34.6,8.5,45.4
2024-01-04 01:00:00,28.4,29.3,27.8,27.9,0.0,0.0,0.0,3.5,0.0,34.5,8.5,0.0
2024-01-04 02:00:00,27.2,27.5,25.6,34.9,0.0,0.0,0.0,1.4,0.0,34.5,8.5,0.0
2024-01-04 03:00:00,31.4,31.4,31.1,30.6,8.3,0.0,0.0,2.1,0.0,34.5,8.5,40.4
2024-01-04 04:00:00,30.5,30.7,29.3,40.1,0.0,0.0,0.0,2.9,0.0,34.5,8.5,0.0
2024-01-04 05:00:00,27.7,29.5,26.2,31.3,0.0,0.0,0.0,4.2,0.0,34.5,8.5,0.0
2024-01-04 06:00:00,27.0,28.4,26.2,40.5,0.0,0.0,0.0,2.5,0.0,34.5,8.5,0.0
2024-01-04 07:00:00,28.7,29.8,27.0,44.7,26.7,13.1,0.0,1.4,2.046,34.5,8.5,131.6
2024-01-04 08:00:00,24.2,24.5,23.0,49.1,166.9,168.2,0.0,2.8,0.992,34.5,8.5,835.0
2024-01-04 09:00:00,23.3,23.5,23.1,43.5,365.1,385.4,0.0,1.4,0.948,34.5,8.5,1827.2
2024-01-04 10:00:00,22.3,24.0,21.0,47.3,580.1,600.4,0.0,3.3,0.966,34.5,8.5,2902.9
2024-01-04 11:00:00,18.0,20.0,16.5,56.0,715.9,765.1,0.0,3.2,0.936,34.5,8.5,3582.1
2024-01-04 12:00:00,19.8,19.9,19.7,49.6,791.0,845.4,0.0,1.7,0.936,34.5,8.5,3958.1
2024-01-04 13:00:00,17.6,19.3,15.7,59.3,821.7,824.9,0.0,2.4,0.996,34.5,8.5,4111.8
2024-01-04 14:00:00,17.3,17.7,16.9,71.5,677.1,707.8,0.0,2.0,0.957,34.4,8.5,3388.2
2024-01-04 15:00:00,17.9,18.4,17.5,56.3,489.7,518.0,0.0,2.8,0.945,34.4,8.5,2450.7
2024-01-04 16:00:00,18.7,20.0,17.6,69.8,284.3,295.7,0.0,2.7,0.962,34.4,8.5,1422.8
2024-01-04 17:00:00,20.8,20.9,19.1,54.7,72.8,94.1,0.0,3.1,0.774,34.4,8.5,364.5
2024-01-04 18:00:00,19.9,21.5,18.6,35.1,15.7,0.0,0.0,3.0,0.0,34.4,8.5,78.4
2024-01-04 19:00:00,22.4,23.9,22.1,53.0,23.0,0.0,0.0,2.2,0.0,34.4,8.5,115.0
2024-01-04 20:00:00,23.2,24.8,23.0,47.1,0.7,0.0,0.0,3.0,0.0,34.4,8.5,3.5
2024-01-04 21:00:00,29.3,29.4,28.7,42.4,0.0,0.0,0.0,2.6,0.0,34.4,8.5,0.0
2024-01-04 22:00:00,28.1,29.6,28.1,35.7,0.0,0.0,0.0,2.1,0.0,34.4,8.5,0.0
2024-01-04 23:00:00,29.3,30.7,28.9,42.2,0.0,0.0,0.0,2.4,0.0,34.4,8.5,0.0
2024-01-05 00:00:00,30.1,31.3,29.3,29.2,9.8,0.0,0.0,2.4,0.0,34.4,8.5,47.8
2024-01-05 01:00:00,31.6,33.6,31.3,29.5,14.3,0.0,0.0,2.2,0.0,34.4,8.5,69.4
2024-01-05 02:00:00,31.0,32.0,30.8,32.3,2.9,0.0,0.0,3.1,0.0,34.4,8.5,14.4
2024-01-05 03:00:00,30.9,31.5,29.9,26.7,0.0,0.0,0.0,3.0,0.0,34.4,8.5,0.0
2024-01-05 04:00:00,29.0,31.0,28.7,19.9,0.0,0.0,0.0,2.5,0.0,34.4,8.5,0.0
2024-01-05 05:00:00,32.3,32.4,32.2,34.3,0.0,0.0,0.0,2.5,0.0,34.4,8.5,0.0
2024-01-05 06:00:00,26.0,27.9,25.9,36.1,21.0,0.0,0.0,3.2,0.0,34.4,8.5,104.6
2024-01-05 07:00:00,28.8,29.7,27.5,42.9,14.3,13.3,0.0,3.3,1.081,34.4,8.5,70.6
2024-01-05 08:00:00,27.1,28.1,26.0,46.0,170.2,168.6,0.0,2.0,1.009,34.4,8.5,844.4
2024-01-05 09:00:00,21.5,23.0,20.7,52.6,373.8,385.7,0.0,2.4,0.969,34.4,8.5,1870.5
2024-01-05 10:00:00,19.7,20.5,19.1,45.2,580.9,600.6,0.0,2.5,0.967,34.4,8.5,2907.0
2024-01-05 11:00:00,21.5,21.8,21.0,56.5,762.0,765.2,0.0,2.0,0.996,34.4,8.5,3813.2
2024-01-05 12:00:00,19.3,20.0,17.3,63.9,840.8,845.4,0.0,1.1,0.995,34.3,8.5,4207.4
2024-01-05 13:00:00,19.9,20.3,18.9,53.3,788.2,824.9,0.0,2.3,0.955,34.3,8.5,3944.0
2024-01-05 14:00:00,20.0,21.5,18.7,57.5,664.0,708.0,0.0,2.2,0.938,34.3,8.5,3322.9
2024-01-05 15:00:00,20.5,21.6,18.7,59.0,480.7,518.2,0.0,2.1,0.928,34.3,8.5,2405.6
2024-01-05 16:00:00,20.4,21.4,19.4,57.6,308.1,296.0,0.0,2.8,1.041,34.3,8.5,1541.6
2024-01-05 17:00:00,19.0,20.7,18.6,57.6,91.8,94.4,0.0,2.0,0.973,34.3,8.5,459.6
2024-01-05 18:00:00,22.8,24.7,21.4,55.0,3.0,0.0,0.0,3.3,0.0,34.3,8.5,15.1
2024-01-05 19:00:00,21.3,22.5,19.9,52.2,15.1,0.0,0.0,2.3,0.0,34.3,8.5,75.4
2024-01-05 20:00:00,24.1,24.4,23.0,49.8,0.0,0.0,0.0,3.6,0.0,34.3,8.5,0.0
2024-01-05 21:00:00,24.1,25.3,22.8,32.9,0.0,0.0,0.0,2.0,0.0,34.3,8.5,0.0
2024-01-05 22:00:00,26.5,27.5,25.3,48.8,0.0,0.0,0.0,1.2,0.0,34.3,8.5,0.0
2024-01-05 23:00:00,29.8,30.7,29.2,37.3,0.0,0.0,0.0,2.9,0.0,34.3,8.5,0.0
2024-01-06 00:00:00,28.2,28.5,27.9,26.5,0.0,0.0,0.0,3.3,0.0,34.3,8.5,0.0
2024-01-06 01:00:00,28.8,28.9,27.6,33.3,21.0,0.0,0.0,2.4,0.0,34.3,8.5,103.3
2024-01-06 02:00:00,30.7,32.5,30.0,32.7,0.0,0.0,0.0,3.9,0.0,34.3,8.5,0.0
2024-01-06 03:00:00,31.4,32.6,31.1,27.0,3.6,0.0,0.0,1.9,0.0,34.3,8.5,17.5
2024-01-06 04:00:00,30.6,31.4,29.5,34.1,14.5,0.0,0.0,4.3,0.0,34.3,8.5,70.7
2024-01-06 05:00:00,29.2,29.5,29.0,34.4,14.6,0.0,0.0,3.4,0.0,34.2,8.5,72.1
2024-01-06 06:00:00,28.4,29.1,28.2,45.6,0.0,0.0,0.0,1.7,0.0,34.2,8.5,0.0
2024-01-06 07:00:00,24.9,25.6,23.6,41.3,19.5,13.5,0.0,4.2,1.449,34.2,8.5,97.6
2024-01-06 08:00:00,27.0,28.1,26.8,47.1,168.8,169.0,0.0,1.8,0.999,34.2,8.5,837.9
2024-01-06 09:00:00,25.3,27.3,23.5,47.3,374.4,386.0,0.0,1.4,0.97,34.2,8.5,1871.0
2024-01-06 10:00:00,23.3,24.7,23.2,53.2,588.4,600.8,0.0,2.4,0.979,34.2,8.5,2944.2
2024-01-06 11:00:00,18.7,19.9,17.6,51.2,718.8,765.3,0.0,1.2,0.939,34.2,8.5,3596.9
2024-01-06 12:00:00,19.3,19.9,19.1,62.2,818.8,845.4,0.0,2.8,0.969,34.2,8.5,4097.1
2024-01-06 13:00:00,16.9,18.8,15.9,57.7,748.4,824.9,0.0,2.7,0.907,34.2,8.5,3745.0
2024-01-06 14:00:00,20.6,20.9,18.7,62.8,689.0,708.1,0.0,2.4,0.973,34.2,8.5,3447.9
2024-01-06 15:00:00,19.5,20.7,18.2,59.8,495.2,518.5,0.0,1.9,0.955,34.2,8.5,2477.9
2024-01-06 16:00:00,19.0,19.1,18.0,65.4,278.2,296.4,0.0,2.3,0.939,34.2,8.5,1391.9
2024-01-06 17:00:00,18.0,18.7,17.1,60.2,85.2,94.8,0.0,3.3,0.899,34.2,8.5,426.6
2024-01-06 18:00:00,22.3,22.7,22.3,56.3,0.0,0.0,0.0,2.8,0.0,34.2,8.5,0.0
2024-01-06 19:00:00,21.5,22.9,20.5,48.7,0.0,0.0,0.0,2.5,0.0,34.2,8.5,0.0
2024-01-06 20:00:00,22.4,23.3,21.9,36.9,0.0,0.0,0.0,3.3,0.0,34.1,8.5,0.0
2024-01-06 21:00:00,25.9,26.2,24.4,45.7,0.0,0.0,0.0,2.6,0.0,34.1,8.5,0.0
2024-01-06 22:00:00,30.5,32.1,29.2,38.2,0.0,0.0,0.0,1.7,0.0,34.1,8.5,0.0
2024-01-06 23:00:00,28.1,28.5,27.8,32.2,9.1,0.0,0.0,3.5,0.0,34.1,8.5,45.0
2024-01-07 00:00:00,31.7,33.3,30.4,34.8,13.9,0.0,0.0,3.7,0.0,34.1,8.5,67.8
2024-01-07 01:00:00,31.1,31.5,30.8,28.7,0.0,0.0,0.0,3.0,0.0,34.1,8.5,0.0
2024-01-07 02:00:00,30.7,32.2,29.8,31.1,0.0,0.0,0.0,2.4,0.0,34.1,8.5,0.0
2024-01-07 03:00:00,30.7,32.2,29.1,33.0,7.5,0.0,0.0,2.4,0.0,34.1,8.5,36.9
2024-01-07 04:00:00,29.6,30.9,27.8,32.2,25.5,0.0,0.0,3.0,0.0,34.1,8.5,125.4
2024-01-07 05:00:00,26.1,26.5,25.0,40.8,0.0,0.0,0.0,3.5,0.0,34.1,8.5,0.0
2024-01-07 06:00:00,26.9,28.8,26.1,41.1,0.0,0.0,0.0,1.9,0.0,34.1,8.5,0.0
2024-01-07 07:00:00,27.0,27.9,25.6,36.7,0.0,13.7,0.0,1.1,0.0,34.1,8.5,0.0
2024-01-07 08:00:00,26.7,27.8,25.5,50.8,201.9,169.4,0.0,3.7,1.192,34.1,8.5,1003.7
2024-01-07 09:00:00,26.0,27.4,24.4,54.0,393.6,386.3,0.0,3.4,1.019,34.1,8.5,1962.0
2024-01-07 10:00:00,20.5,22.5,18.7,38.6,562.2,601.0,0.0,3.7,0.935,34.1,8.5,2813.3
2024-01-07 11:00:00,21.2,22.4,20.8,50.5,756.4,765.4,0.0,3.5,0.988,34.0,8.5,3785.0
2024-01-07 12:00:00,16.4,18.1,14.7,50.9,765.6,845.4,0.0,2.1,0.906,34.0,8.5,3831.0
2024-01-07 13:00:00,16.3,17.8,14.8,62.1,806.4,825.0,0.0,0.2,0.978,34.0,8.5,4035.4
2024-01-07 14:00:00,18.3,18.8,17.8,61.8,671.7,708.2,0.0,2.4,0.948,34.0,8.5,3361.0
2024-01-07 15:00:00,18.4,18.5,16.6,58.4,527.4,518.8,0.0,2.1,1.017,34.0,8.5,2639.0
2024-01-07 16:00:00,19.3,21.2,19.2,58.5,269.5,296.7,0.0,2.6,0.908,34.0,8.5,1348.6
2024-01-07 17:00:00,21.0,21.7,20.8,47.8,101.6,95.2,0.0,2.6,1.068,34.0,8.5,508.5
2024-01-07 18:00:00,22.0,22.2,20.6,50.4,17.2,0.0,0.0,2.8,0.0,34.0,8.5,86.2
2024-01-07 19:00:00,24.0,24.8,22.7,44.7,0.0,0.0,0.0,2.1,0.0,34.0,8.5,0.0
2024-01-07 20:00:00,27.5,27.8,26.9,41.4,20.6,0.0,0.0,2.0,0.0,34.0,8.5,102.2
2024-01-07 21:00:00,24.9,26.7,23.8,41.7,7.7,0.0,0.0,2.5,0.0,34.0,8.5,38.4
2024-01-07 22:00:00,26.4,27.0,24.8,32.6,17.2,0.0,0.0,2.6,0.0,34.0,8.5,85.7
2024-01-07 23:00:00,26.6,27.2,24.9,43.8,0.0,0.0,0.0,3.3,0.0,34.0,8.5,0.0
2024-01-08 00:00:00,30.7,31.6,29.5,30.7,0.0,0.0,0.0,1.7,0.0,34.0,8.5,0.0
2024-01-08 01:00:00,30.9,31.0,29.8,30.6,0.0,0.0,0.0,1.5,0.0,34.0,8.5,0.0
2024-01-08 02:00:00,30.1,31.5,29.5,39.0,0.0,0.0,0.0,2.6,0.0,34.0,8.5,0.0
2024-01-08 03:00:00,32.3,33.9,32.1,37.1,0.0,0.0,0.0,2.9,0.0,33.9,8.5,0.0
2024-01-08 04:00:00,28.4,29.4,26.5,29.2,0.0,0.0,0.0,3.3,0.0,33.9,8.5,0.0
2024-01-08 05:00:00,28.1,29.8,27.5,29.9,0.0,0.0,0.0,2.2,0.0,33.9,8.5,0.0
2024-01-08 06:00:00,28.3,30.0,26.8,44.4,0.0,0.0,0.0,2.9,0.0,33.9,8.5,0.0
2024-01-08 07:00:00,26.3,28.1,25.2,44.3,23.2,13.9,0.0,1.1,1.668,33.9,8.5,115.7
2024-01-08 08:00:00,21.1,21.7,19.3,46.3,163.6,169.8,0.0,3.1,0.963,33.9,8.5,818.6
2024-01-08 09:00:00,22.3,23.4,22.1,52.6,359.3,386.7,0.0,2.8,0.929,33.9,8.5,1798.1
2024-01-08 10:00:00,20.5,22.3,20.2,43.1,572.9,601.2,0.0,3.3,0.953,33.9,8.5,2866.7
2024-01-08 11:00:00,22.8,24.5,21.6,55.1,724.9,765.4,0.0,1.9,0.947,33.9,8.5,3627.5
2024-01-08 12:00:00,19.4,20.9,18.2,59.3,830.3,845.4,0.0,2.0,0.982,33.9,8.5,4155.0
2024-01-08 13:00:00,16.0,16.7,15.0,58.8,807.9,825.0,0.0,1.7,0.979,33.9,8.5,4042.7
2024-01-08 14:00:00,18.5,19.5,18.5,62.1,706.4,708.3,0.0,1.9,0.997,33.9,8.5,3535.1
2024-01-08 15:00:00,16.7,17.8,16.7,57.3,465.0,519.1,0.0,1.8,0.896,33.9,8.5,2326.8
2024-01-08 16:00:00,18.3,19.0,17.3,63.4,285.2,297.2,0.0,1.9,0.96,33.9,8.5,1427.0
2024-01-08 17:00:00,20.2,21.4,19.6,61.0,105.2,95.6,0.0,2.4,1.101,33.9,8.5,526.3
2024-01-08 18:00:00,20.8,21.6,19.3,53.2,0.0,0.0,0.0,1.9,0.0,33.8,8.5,0.0
2024-01-08 19:00:00,23.7,25.2,23.5,48.0,3.1,0.0,0.0,3.1,0.0,33.8,8.5,15.5
2024-01-08 20:00:00,22.8,23.9,22.1,45.5,0.0,0.0,0.0,2.6,0.0,33.8,8.5,0.0
2024-01-08 21:00:00,27.3,28.2,25.7,47.6,0.0,0.0,0.0,1.6,0.0,33.8,8.5,0.0
2024-01-08 22:00:00,27.9,29.3,27.2,38.8,19.6,0.0,0.0,1.2,0.0,33.8,8.5,96.8
2024-01-08 23:00:00,28.4,29.2,27.7,28.3,0.0,0.0,0.0,3.5,0.0,33.8,8.5,0.0
2024-01-09 00:00:00,31.1,31.2,30.1,40.1,0.0,0.0,0.0,2.8,0.0,33.8,8.5,0.0
2024-01-09 01:00:00,30.1,30.4,28.2,32.6,0.0,0.0,0.0,2.2,0.0,33.8,8.5,0.0
2024-01-09 02:00:00,31.5,32.2,30.5,28.3,0.0,0.0,0.0,2.9,0.0,33.8,8.5,0.0
2024-01-09 03:00:00,30.6,30.7,29.9,24.6,0.0,0.0,0.0,1.8,0.0,33.8,8.5,0.0
2024-01-09 04:00:00,26.7,28.5,25.5,35.7,0.0,0.0,0.0,2.3,0.0,33.8,8.5,0.0
2024-01-09 05:00:00,31.7,33.5,30.2,40.0,0.0,0.0,0.0,2.7,0.0,33.8,8.5,0.0
2024-01-09 06:00:00,29.1,29.4,28.2,38.0,9.3,0.0,0.0,2.2,0.0,33.8,8.5,45.9
2024-01-09 07:00:00,26.0,27.1,25.0,43.1,22.9,14.2,0.0,1.9,1.617,33.8,8.5,114.3
2024-01-09 08:00:00,26.1,26.3,24.4,46.1,170.6,170.3,0.0,2.6,1.002,33.7,8.5,850.1
2024-01-09 09:00:00,24.7,26.1,24.4,47.9,391.4,387.1,0.0,2.3,1.011,33.7,8.5,1958.5
2024-01-09 10:00:00,20.0,20.1,18.6,45.6,573.4,601.5,0.0,2.9,0.953,33.7,8.5,2869.3
2024-01-09 11:00:00,21.0,21.2,20.1,59.2,756.8,765.5,0.0,2.9,0.989,33.7,8.5,3787.1
2024-01-09 12:00:00,19.1,20.1,17.5,54.3,778.0,845.4,0.0,2.7,0.92,33.7,8.5,3893.3
2024-01-09 13:00:00,18.4,19.2,16.6,59.9,816.6,825.0,0.0,2.0,0.99,33.7,8.5,4086.4
2024-01-09 14:00:00,18.1,19.9,17.1,50.0,720.6,708.5,0.0,1.5,1.017,33.7,8.5,3605.7
2024-01-09 15:00:00,22.0,23.1,20.9,53.0,503.9,519.4,0.0,2.9,0.97,33.7,8.5,2521.3
2024-01-09 16:00:00,19.9,20.5,19.9,55.4,287.3,297.6,0.0,2.6,0.965,33.7,8.5,1437.5
2024-01-09 17:00:00,19.3,20.0,18.8,55.7,81.9,96.0,0.0,3.4,0.853,33.7,8.5,409.6
2024-01-09 18:00:00,20.8,22.2,19.8,56.9,5.9,0.0,0.0,2.4,0.0,33.7,8.5,29.3
2024-01-09 19:00:00,25.3,26.9,24.0,42.2,0.0,0.0,0.0,3.3,0.0,33.7,8.5,0.0
2024-01-09 20:00:00,24.3,24.4,22.8,42.7,0.0,0.0,0.0,1.5,0.0,33.7,8.5,0.0
2024-01-09 21:00:00,27.9,29.1,27.3,39.5,0.0,0.0,0.0,2.8,0.0,33.7,8.5,0.0
2024-01-09 22:00:00,28.1,28.6,27.3,33.0,0.0,0.0,0.0,3.0,0.0,33.6,8.5,0.0
2024-01-09 23:00:00,26.1,27.2,24.9,35.0,0.0,0.0,0.0,0.4,0.0,33.6,8.5,0.0
2024-01-10 00:00:00,29.7,31.6,29.4,30.7,10.7,0.0,0.0,3.1,0.0,33.6,8.5,52.7
2024-01-10 01:00:00,29.9,31.6,29.9,31.5,14.8,0.0,0.0,1.4,0.0,33.6,8.5,72.7
2024-01-10 02:00:00,30.8,31.7,30.6,31.2,0.0,0.0,0.0,1.2,0.0,33.6,8.5,0.0
2024-01-10 03:00:00,31.1,32.3,30.8,30.8,5.1,0.0,0.0,1.7,0.0,33.6,8.5,24.8
2024-01-10 04:00:00,30.4,32.2,29.0,37.7,0.0,0.0,0.0,2.9,0.0,33.6,8.5,0.0
2024-01-10 05:00:00,27.1,28.7,26.2,33.6,0.0,0.0,0.0,2.7,0.0,33.6,8.5,0.0
2024-01-10 06:00:00,24.2,24.6,22.3,45.2,0.0,0.0,0.0,3.0,0.0,33.6,8.5,0.0
